product_cd	category_major_cd	category_major_name	category_medium_cd	category_medium_name	category_small_cd	category_small_name	unit_price	unit_cost
P070503044	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	188.0	141.0
P070503045	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	188.0	141.0
P070503046	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	188.0	141.0
P070503047	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	195.0	146.0
P070503048	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	198.0	149.0
P070503049	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	198.0	149.0
P070503050	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	198.0	149.0
P070503051	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	198.0	149.0
P070503052	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	208.0	156.0
P070503053	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	208.0	156.0
P070503054	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	218.0	164.0
P070503055	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	218.0	164.0
P070503056	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	238.0	179.0
P070503057	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	238.0	179.0
P070503058	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	248.0	186.0
P070503059	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	248.0	186.0
P070503060	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	258.0	194.0
P070503061	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	258.0	194.0
P070503062	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	258.0	194.0
P070503063	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	268.0	201.0
P070503064	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	278.0	209.0
P070503065	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	288.0	216.0
P070503066	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	288.0	216.0
P070503067	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	295.0	221.0
P070503068	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	298.0	224.0
P070503069	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	318.0	239.0
P070503070	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	328.0	246.0
P070503071	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	338.0	254.0
P070503072	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	348.0	261.0
P070503073	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	348.0	261.0
P070503074	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	368.0	276.0
P070503075	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	378.0	284.0
P070503076	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	390.0	293.0
P070503077	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	418.0	314.0
P070503078	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	418.0	314.0
P070503079	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	428.0	321.0
P070503080	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	428.0	321.0
P070503081	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	468.0	351.0
P070503082	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	468.0	351.0
P070503083	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	512.0	384.0
P070503084	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	512.0	384.0
P070503085	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	518.0	389.0
P070503086	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	598.0	449.0
P070503087	07	瓶詰缶詰	0705	缶・瓶詰	070503	水産缶詰	778.0	584.0
P070504001	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	100.0	75.0
P070504002	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	100.0	75.0
P070504003	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	100.0	75.0
P070504004	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	128.0	96.0
P070504005	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	148.0	111.0
P070504006	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	148.0	111.0
P070504007	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	148.0	111.0
P070504008	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	158.0	119.0
P070504009	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	168.0	126.0
P070504010	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	175.0	131.0
P070504011	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	178.0	134.0
P070504012	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	178.0	134.0
P070504013	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	178.0	134.0
P070504014	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	178.0	134.0
P070504015	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	178.0	134.0
P070504016	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	188.0	141.0
P070504017	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	195.0	146.0
P070504018	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	198.0	149.0
P070504019	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	198.0	149.0
P070504020	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	198.0	149.0
P070504021	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	198.0	149.0
P070504022	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	218.0	164.0
P070504023	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	228.0	171.0
P070504024	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	228.0	171.0
P070504025	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	228.0	171.0
P070504026	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	238.0	179.0
P070504027	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	245.0	184.0
P070504028	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	245.0	184.0
P070504029	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	275.0	206.0
P070504030	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	278.0	209.0
P070504031	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	298.0	224.0
P070504032	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	308.0	231.0
P070504033	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	318.0	239.0
P070504034	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	318.0	239.0
P070504035	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	325.0	244.0
P070504036	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	328.0	246.0
P070504037	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	338.0	254.0
P070504038	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	348.0	261.0
P070504039	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	348.0	261.0
P070504040	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	358.0	269.0
P070504041	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	422.0	317.0
P070504042	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	468.0	351.0
P070504043	07	瓶詰缶詰	0705	缶・瓶詰	070504	フルーツ缶詰	588.0	441.0
P070505001	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	128.0	96.0
P070505002	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	135.0	101.0
P070505003	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	135.0	101.0
P070505004	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	135.0	101.0
P070505005	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	135.0	101.0
P070505006	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	145.0	109.0
P070505007	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	145.0	109.0
P070505008	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	148.0	111.0
P070505009	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	148.0	111.0
P070505010	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	148.0	111.0
P070505011	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	158.0	119.0
P070505012	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	178.0	134.0
P070505013	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	178.0	134.0
P070505014	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	188.0	141.0
P070505015	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	188.0	141.0
P070505016	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	188.0	141.0
P070505017	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	198.0	149.0
P070505018	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	198.0	149.0
P070505019	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	198.0	149.0
P070505020	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	218.0	164.0
P070505021	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	218.0	164.0
P070505022	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	218.0	164.0
P070505023	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	225.0	169.0
P070505024	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	238.0	179.0
P070505025	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	243.0	182.0
P070505026	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505027	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505028	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505029	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505030	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505031	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505032	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505033	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505034	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	248.0	186.0
P070505035	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	258.0	194.0
P070505036	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	268.0	201.0
P070505037	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	268.0	201.0
P070505038	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	268.0	201.0
P070505039	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	268.0	201.0
P070505040	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	268.0	201.0
P070505041	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	268.0	201.0
P070505042	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	268.0	201.0
P070505043	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	278.0	209.0
P070505044	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	278.0	209.0
P070505045	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	278.0	209.0
P070505046	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	278.0	209.0
P070505047	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	278.0	209.0
P070505048	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	278.0	209.0
P070505049	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	288.0	216.0
P070505050	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	298.0	224.0
P070505051	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	298.0	224.0
P070505052	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	318.0	239.0
P070505053	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	328.0	246.0
P070505054	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	328.0	246.0
P070505055	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	348.0	261.0
P070505056	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	378.0	284.0
P070505057	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	378.0	284.0
P070505058	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	398.0	299.0
P070505059	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	418.0	314.0
P070505060	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	438.0	329.0
P070505061	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	478.0	359.0
P070505062	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	498.0	374.0
P070505063	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	498.0	374.0
P070505064	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	498.0	374.0
P070505065	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	758.0	569.0
P070505066	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	868.0	651.0
P070505067	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	928.0	696.0
P070505068	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	948.0	711.0
P070505069	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	1050.0	788.0
P070505070	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	1130.0	848.0
P070505071	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	1220.0	915.0
P070505072	07	瓶詰缶詰	0705	缶・瓶詰	070505	瓶詰め	1250.0	938.0
P070506001	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	100.0	75.0
P070506002	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	168.0	126.0
P070506003	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	188.0	141.0
P070506004	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	195.0	146.0
P070506005	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	195.0	146.0
P070506006	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	195.0	146.0
P070506007	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	248.0	186.0
P070506008	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	258.0	194.0
P070506009	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	258.0	194.0
P070506010	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	278.0	209.0
P070506011	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	278.0	209.0
P070506012	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	328.0	246.0
P070506013	07	瓶詰缶詰	0705	缶・瓶詰	070506	その他缶瓶詰め	338.0	254.0
P070601001	07	瓶詰缶詰	0706	乾麺	070601	乾めん	108.0	81.0
P070601002	07	瓶詰缶詰	0706	乾麺	070601	乾めん	118.0	89.0
P070601003	07	瓶詰缶詰	0706	乾麺	070601	乾めん	128.0	96.0
P070601004	07	瓶詰缶詰	0706	乾麺	070601	乾めん	178.0	134.0
P070601005	07	瓶詰缶詰	0706	乾麺	070601	乾めん	188.0	141.0
P070601006	07	瓶詰缶詰	0706	乾麺	070601	乾めん	188.0	141.0
P070601007	07	瓶詰缶詰	0706	乾麺	070601	乾めん	188.0	141.0
P070601008	07	瓶詰缶詰	0706	乾麺	070601	乾めん	188.0	141.0
P070601009	07	瓶詰缶詰	0706	乾麺	070601	乾めん	218.0	164.0
P070601010	07	瓶詰缶詰	0706	乾麺	070601	乾めん	225.0	169.0
P070601011	07	瓶詰缶詰	0706	乾麺	070601	乾めん	228.0	171.0
P070601012	07	瓶詰缶詰	0706	乾麺	070601	乾めん	238.0	179.0
P070601013	07	瓶詰缶詰	0706	乾麺	070601	乾めん	238.0	179.0
P070601014	07	瓶詰缶詰	0706	乾麺	070601	乾めん	238.0	179.0
P070601015	07	瓶詰缶詰	0706	乾麺	070601	乾めん	248.0	186.0
P070601016	07	瓶詰缶詰	0706	乾麺	070601	乾めん	258.0	194.0
P070601017	07	瓶詰缶詰	0706	乾麺	070601	乾めん	258.0	194.0
P070601018	07	瓶詰缶詰	0706	乾麺	070601	乾めん	258.0	194.0
P070601019	07	瓶詰缶詰	0706	乾麺	070601	乾めん	258.0	194.0
P070601020	07	瓶詰缶詰	0706	乾麺	070601	乾めん	268.0	201.0
P070601021	07	瓶詰缶詰	0706	乾麺	070601	乾めん	298.0	224.0
P070601022	07	瓶詰缶詰	0706	乾麺	070601	乾めん	328.0	246.0
P070601023	07	瓶詰缶詰	0706	乾麺	070601	乾めん	328.0	246.0
P070601024	07	瓶詰缶詰	0706	乾麺	070601	乾めん	358.0	269.0
P070601025	07	瓶詰缶詰	0706	乾麺	070601	乾めん	358.0	269.0
P070601026	07	瓶詰缶詰	0706	乾麺	070601	乾めん	538.0	404.0
P070602001	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	98.0	74.0
P070602002	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	98.0	74.0
P070602003	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	98.0	74.0
P070602004	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	105.0	79.0
P070602005	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	105.0	79.0
P070602006	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	105.0	79.0
P070602007	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	105.0	79.0
P070602008	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	105.0	79.0
P070602009	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	105.0	79.0
P070602010	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	118.0	89.0
P070602011	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	125.0	94.0
P070602012	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	125.0	94.0
P070602013	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	125.0	94.0
P070602014	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	125.0	94.0
P070602015	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	125.0	94.0
P070602016	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602017	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602018	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602019	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602020	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602021	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602022	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602023	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602024	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602025	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602026	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602027	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602028	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	128.0	96.0
P070602029	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	135.0	101.0
P070602030	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	140.0	105.0
P070602031	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	145.0	109.0
P070602032	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	145.0	109.0
P070602033	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	165.0	124.0
P070602034	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	165.0	124.0
P070602035	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	168.0	126.0
P070602036	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	168.0	126.0
P070602037	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	168.0	126.0
P070602038	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	168.0	126.0
P070602039	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	168.0	126.0
P070602040	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	185.0	139.0
P070602041	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	185.0	139.0
P070602042	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	188.0	141.0
P070602043	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	198.0	149.0
P070602044	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	198.0	149.0
P070602045	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	218.0	164.0
P070602046	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	238.0	179.0
P070602047	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	238.0	179.0
P070602048	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	288.0	216.0
P070602049	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	298.0	224.0
P070602050	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	315.0	236.0
P070602051	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	338.0	254.0
P070602052	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	398.0	299.0
P070602053	07	瓶詰缶詰	0706	乾麺	070602	乾パスタ	488.0	366.0
P070701001	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701002	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701003	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701004	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701005	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701006	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701007	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701008	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701009	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701010	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701011	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701012	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701013	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701014	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701015	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
P070701016	07	瓶詰缶詰	0707	即席加工品	070701	即席袋めん	81.0	61.0
